plate3-B8,plate3-F10,0
plate3-B8,plate3-F11,0
plate3-B8,plate3-F7,0
plate3-B8,plate3-F9,0
plate3-B9,plate3-F10,6
plate3-B9,plate3-F11,10
plate3-B9,plate3-F7,0
plate3-B9,plate3-F9,0
plate3-F10,plate3-F11,5
plate3-F10,plate3-F7,0
plate3-F10,plate3-F9,6
plate3-F11,plate3-F7,0
plate3-F11,plate3-F9,10
plate3-F7,plate3-F9,0
plate1-A6,plate1-B9,2
plate1-A6,plate1-C5,0
plate1-A6,plate1-D11,2
plate1-A6,plate1-E4,2
plate1-A6,plate1-E7,0
plate1-A6,plate1-F10,2
plate1-A6,plate1-G6,2
plate1-A6,plate1-H9,0
plate1-B9,plate1-C5,8
plate1-B9,plate1-D11,4
plate1-B9,plate1-E4,3
plate1-B9,plate1-E7,4
plate1-B9,plate1-F10,0
plate1-B9,plate1-G6,0
plate1-B9,plate1-H9,0
plate1-C5,plate1-D11,2
plate1-C5,plate1-E4,6
plate1-C5,plate1-E7,4
plate1-C5,plate1-F10,6
plate1-C5,plate1-G6,8
plate1-C5,plate1-H9,0
plate1-D11,plate1-E4,4
plate1-D11,plate1-E7,2
plate1-D11,plate1-F10,4
plate1-D11,plate1-G6,4
plate1-D11,plate1-H9,0
plate1-E4,plate1-E7,7
plate1-E4,plate1-F10,3
plate1-E4,plate1-G6,3
plate1-E4,plate1-H9,0
plate1-E7,plate1-F10,4
plate1-E7,plate1-G6,4
plate1-E7,plate1-H9,0
plate1-F10,plate1-G6,0
plate1-F10,plate1-H9,0
plate1-G6,plate1-H9,0
plate3-C10,plate3-C11,3
plate3-C10,plate3-C7,0
plate3-C10,plate3-C8,0
plate3-C10,plate3-C9,5
plate3-C10,plate3-G10,3
plate3-C10,plate3-G11,7
plate3-C10,plate3-G7,0
plate3-C10,plate3-G9,3
plate3-C11,plate3-C7,0
plate3-C11,plate3-C8,0
plate3-C11,plate3-C9,8
plate3-C11,plate3-G10,6
plate3-C11,plate3-G11,4
plate3-C11,plate3-G7,0
plate3-C11,plate3-G9,6
plate3-C7,plate3-C8,0
plate3-C7,plate3-C9,0
plate3-C7,plate3-G10,0
plate3-C7,plate3-G11,0
plate3-C7,plate3-G7,0
plate3-C7,plate3-G9,0
plate3-C8,plate3-C9,0
plate3-C8,plate3-G10,0
plate3-C8,plate3-G11,0
plate3-C8,plate3-G7,0
plate3-C8,plate3-G9,0
plate3-C9,plate3-G10,6
plate3-C9,plate3-G11,12
plate3-C9,plate3-G7,0
plate3-C9,plate3-G9,2
plate3-G10,plate3-G11,6
plate3-G10,plate3-G7,0
plate3-G10,plate3-G9,3
plate3-G11,plate3-G7,0
plate3-G11,plate3-G9,9
plate3-G7,plate3-G9,0
plate1-A10,plate1-B6,0
plate1-A10,plate1-C9,0
plate1-A10,plate1-D5,0
plate1-A10,plate1-D8,0
plate1-A10,plate1-E11,0
plate1-A10,plate1-F4,0
plate1-A10,plate1-F7,0
plate1-A10,plate1-G10,0
plate1-A10,plate1-H6,0
plate1-B6,plate1-C9,2
plate1-B6,plate1-D5,6
plate1-B6,plate1-D8,0
plate1-B6,plate1-E11,1
plate1-B6,plate1-F4,4
plate1-B6,plate1-F7,6
plate1-B6,plate1-G10,0
plate1-B6,plate1-H6,3
plate1-C9,plate1-D5,3
plate1-C9,plate1-D8,0
plate1-C9,plate1-E11,1
plate1-C9,plate1-F4,2
plate1-C9,plate1-F7,8
plate1-C9,plate1-G10,0
plate1-C9,plate1-H6,0
plate1-D5,plate1-D8,0
plate1-D5,plate1-E11,4
plate1-D5,plate1-F4,1
plate1-D5,plate1-F7,12
plate1-D5,plate1-G10,2
plate1-D5,plate1-H6,6
plate1-D8,plate1-E11,0
plate1-D8,plate1-F4,0
plate1-D8,plate1-F7,0
plate1-D8,plate1-G10,0
plate1-D8,plate1-H6,0
plate1-E11,plate1-F4,3
plate1-E11,plate1-F7,7
plate1-E11,plate1-G10,0
plate1-E11,plate1-H6,1
plate1-F4,plate1-F7,11
plate1-F4,plate1-G10,2
plate1-F4,plate1-H6,3
plate1-F7,plate1-G10,2
plate1-F7,plate1-H6,9
plate1-G10,plate1-H6,0
plate3-D10,plate3-D11,4
plate3-D10,plate3-D7,0
plate3-D10,plate3-D8,0
plate3-D10,plate3-D9,7
plate3-D10,plate3-H10,2
plate3-D10,plate3-H11,4
plate3-D10,plate3-H7,0
plate3-D10,plate3-H9,4
plate3-D11,plate3-D7,0
plate3-D11,plate3-D8,0
plate3-D11,plate3-D9,1
plate3-D11,plate3-H10,2
plate3-D11,plate3-H11,4
plate3-D11,plate3-H7,0
plate3-D11,plate3-H9,1
plate3-D7,plate3-D8,0
plate3-D7,plate3-D9,0
plate3-D7,plate3-H10,0
plate3-D7,plate3-H11,0
plate3-D7,plate3-H7,0
plate3-D7,plate3-H9,0
plate3-D8,plate3-D9,0
plate3-D8,plate3-H10,0
plate3-D8,plate3-H11,0
plate3-D8,plate3-H7,0
plate3-D8,plate3-H9,0
plate3-D9,plate3-H10,6
plate3-D9,plate3-H11,4
plate3-D9,plate3-H7,0
plate3-D9,plate3-H9,0
plate3-H10,plate3-H11,6
plate3-H10,plate3-H7,0
plate3-H10,plate3-H9,3
plate3-H11,plate3-H7,0
plate3-H11,plate3-H9,4
plate3-H7,plate3-H9,0
plate1-A7,plate1-B10,0
plate1-A7,plate1-C6,0
plate1-A7,plate1-D9,0
plate1-A7,plate1-E5,0
plate1-A7,plate1-E8,0
plate1-A7,plate1-F11,0
plate1-A7,plate1-G4,0
plate1-A7,plate1-G7,0
plate1-A7,plate1-H10,0
plate1-B10,plate1-C6,0
plate1-B10,plate1-D9,0
plate1-B10,plate1-E5,0
plate1-B10,plate1-E8,0
plate1-B10,plate1-F11,0
plate1-B10,plate1-G4,0
plate1-B10,plate1-G7,0
plate1-B10,plate1-H10,0
plate1-C6,plate1-D9,0
plate1-C6,plate1-E5,6
plate1-C6,plate1-E8,4
plate1-C6,plate1-F11,0
plate1-C6,plate1-G4,9
plate1-C6,plate1-G7,0
plate1-C6,plate1-H10,0
plate1-D9,plate1-E5,0
plate1-D9,plate1-E8,0
plate1-D9,plate1-F11,0
plate1-D9,plate1-G4,0
plate1-D9,plate1-G7,0
plate1-D9,plate1-H10,0
plate1-E5,plate1-E8,4
plate1-E5,plate1-F11,0
plate1-E5,plate1-G4,5
plate1-E5,plate1-G7,6
plate1-E5,plate1-H10,0
plate1-E8,plate1-F11,0
plate1-E8,plate1-G4,5
plate1-E8,plate1-G7,4
plate1-E8,plate1-H10,0
plate1-F11,plate1-G4,0
plate1-F11,plate1-G7,0
plate1-F11,plate1-H10,0
plate1-G4,plate1-G7,9
plate1-G4,plate1-H10,0
plate1-G7,plate1-H10,0
